,bill_number,title,short_title​,sponsor_party​,introduced_date​,enacted​,vetoed​,cosponsors_count​,cosponsors_R,cosponsors_D,cosponsors_I,primary_subject​,summary_short​,actions_count​,votes_count
101,HR808,For the relief of James B. Stanley.,,D,1993-02-03,,,0,0,0,0,Private legislation,Directs the Secretary of the Treasury to pay a specified sum to a named individual in full satisfaction of all claims against the United States for injuries resulting from the administration to such individual of lysergic acid diethylamide by U.S. Army personnel.,26,1
102,HR3019,To amend title 5 United States Code to provide for a temporary extension and the orderly termination of the performance management and recognition system and for other purposes.,Performance Management and Recognition System Termination Act,D,1993-09-08,,,1,1,0,0,Federal employees,Performance Management and Recognition System Termination Act - Amends Federal law to: (1) postpone by one month the termination of the performance management and recognition system; and (2) provide for the treatment of the employees covered by the system as of its termination date.,20,1
103,HR2056,"To designate the Federal building located at 600 Princess Anne Street in Fredericksburg Virginia as the ""Samuel E. Perry Postal Building"".",,R,1993-05-11,,,0,0,0,0,Government operations and politics,Designates the Post Office building located at 600 Princess Anne Street Fredericksburg Virginia as the Samuel E. Perry Post Office Building.,20,0
104,HR2294,"To designate the Federal building in Wichita Falls Texas which is currently known as the Main Post Office as the ""Graham B. Purcell Jr. Post Office and Federal Building"".",,D,1993-05-26,,,0,0,0,0,Government operations and politics,Designates the Post Office building at 1000 Lamar Street Wichita Falls Texas as the Graham B. Purcell Jr. Post Office Building.,21,0
105,HR3051,To provide that certain property located in the State of Oklahoma owned by an Indian housing authority for the purpose of providing low-income housing shall be treated as Federal property under the Act of September 30 1950 (Public Law 874 81st Congress).,,D,1993-09-13,,,0,0,0,0,Housing and community development,Treates certain Indian low-income housing in Oklahoma as Federal property.,15,1
106,HR3049,To extend the current interim exemption under the Marine Mammal Protection Act for commercial fisheries until April 1 1994.,,D,1993-09-13,,,4,4,0,0,Fisheries,Amends the Marine Mammal Protection Act of 1972 to extend the termination date of the interim exemption regarding the incidental taking of marine mammals in the course of commercial fishing operations by persons using vessels of the United States and foreign vessels which have valid fishing permits under specified provisions of the Act.,19,1
107,HR2961,To authorize the Secretary of the Interior to construct and operate the Walter B. Jones Center for the Sounds at the Pocosin Lakes National Wildlife Refuge.,,D,1993-08-06,,,20,7,13,0,Wildlife refuges,Authorizes the Secretary of the Interior to construct and operate the Walter B. Jones Center for the Sounds at the Pocosin Lakes National Wildlife Refuge in Tyrrell County North Carolina to: (1) provide public opportunities facilities and resources to study the natural history and natural resources of northeastern North Carolina; (2) offer a variety of environmental educational programs and interpretive exhibits; (3) foster an awareness and understanding of the interactions among wildlife...,14,1
108,HR2604,To establish a Wetlands Center at the Port of Brownsville Texas and for other purposes.,Brownsville Wetlands Policy Act of 1993,D,1993-07-01,,,0,0,0,0,Environmental protection,Brownsville Wetlands Policy Act of 1993 - Authorizes the establishment for using grants by the U.S. Fish and Wildlife Service of the Brownsville Wetlands Policy Center at the Port of Brownsville Texas. Requires that the Center be operated and maintained by the Port of Brownsville with programs to be administered by the University of Texas at Brownsville to protect restore and maintain the lagoon ecosystems of the western Gulf of Mexico region. Requires the Director of the U.S. Fish and...,16,1
109,HRES252,Relating to consideration of the bill (H.R. 2750) making appropriations for the Department of Transportation and related agencies for the fiscal year ending September 30 1994 and for other purposes.,,D,1993-09-21,,,0,0,0,0,House of Representatives,Deems as adopted the amendment contained in this resolution for purposes of further consideration of H.R. 2750 (Department of Transportation and related agencies funding).,10,1
110,HR2750,Making appropriations for the Department of Transportation and related agencies for the fiscal year ending September 30 1994 and for other purposes.,Department of Transportation and Related Agencies Appropriations Act 1994,D,1993-07-27,,,0,0,0,0,Appropriations,TABLE OF CONTENTS: Title I: Department of Transportation Title II: Related Agencies Title III: General Provisions Department of Transportation and Related Agencies Appropriations Act 1994 - Title I: Department of Transportation - Makes appropriations for FY 1994 for: (1) the Office of the Secretary of Transportation including necessary legal expenses for the five former employees of the White House Travel Office who were placed on paid administrative leave; (2) the Coast Guard; (3) the Fede...,220,2
111,HRES134,Amending the Rules of the House of Representatives to cause the publication of Members signing a discharge motion.,,R,1993-03-18,,,88,63,25,0,House of Representatives,Amends rule XXVII of the Rules of the House of Representatives to require the Clerk to make the signatures on a motion to discharge a matter of public record once it has been filed in the House.,12,1
112,HRES254,Providing for further consideration of the bill (H.R. 2401) to authorize appropriations for fiscal year 1994 for military activities of the Department of Defense to prescribe military personnel strengths for fiscal year 1994 and for other purposes.,,D,1993-09-22,,,0,0,0,0,House of Representatives,Sets forth the rule for the further consideration of H.R. 2401 (Department of Defense authorization of appropriations).,11,1
113,HRES263,Waiving certain points of order against the bill (H.R. 3116) making appropriations for the Department of Defense for the fiscal year ending September 30 1994 and for other purposes.,,D,1993-09-28,,,0,0,0,0,House of Representatives,Waives points of order against the consideration of H.R. 3116 (armed forces appropriations).,8,1
114,HR3116,Making appropriations for the Department of Defense for the fiscal year ending September 30 1994 and for other purposes.,Department of Defense Appropriations Act 1994,D,1993-09-22,,,0,0,0,0,Armed forces and national security,TABLE OF CONTENTS: Title I: Military Personnel Title II: Operation and Maintenance Title III: Procurement Title IV: Research Development Test and Evaluation Title V: Revolving and Management Funds Title VI: Other Department of Defense Programs Title VII: Related Agencies Title VIII: General Provisions Title IX: (Untitled) Title X: (Untitled) Department of Defense Appropriations Act 1994 - Title I: Military Personnel - Appropriates funds for FY 1994 for military and reserve personnel in th...,173,2
115,HRES268,Waiving points of order against the conference report to accompany the bill (H.R. 2491) making appropriations for the Departments of Veterans Affairs and Housing and Urban Development and for sundry independent agencies boards commissions corporations and offices for the fiscal year ending September 30 1994 and for other purposes.,,D,1993-10-05,,,0,0,0,0,House of Representatives,Waives points of order against the consideration of the conference report on H.R. 2491 (Departments of Veterans Affairs and Housing and Urban Development and independent agencies appropriations).,8,1
116,HRES262,Providing for the consideration of the bill (H.R. 1845) to establish the Biological Survey in the Department of the Interior.,,D,1993-09-28,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 1845 (establishment of the Biological Survey in the Department of the Interior).,9,1
117,HR1845,To establish the Biological Survey in the Department of the Interior.,National Biological Survey Act of 1993,D,1993-04-22,,,0,0,0,0,Environmental protection,National Biological Survey Act of 1993 - Establishes in the Department of the Interior the National Biological Survey (NBS) office to provide a national focus for research on inventorying and monitoring of U.S. biological resources on an ecosystem basis. (Sec. 3) Includes among NBS functions: (1) plant fish and wildlife research; (2) ecosystem monitoring; (3) information dissemination; (4) collection and analysis of resource distribution trends and health; and (5) cooperative domestic a...,40,1
118,HR2739,To amend the Airport and Airway Improvement Act of 1982 to authorize appropriations for fiscal years 1994 1995 and 1996 and for other purposes.,Federal Aviation Administration Authorization Act of 1994,D,1993-07-26,,,3,2,1,0,Transportation and public works,TABLE OF CONTENTS: Title I: Airport and Airway Improvement Title II: Other Aviation Programs Title III: Research Engineering and Development Title IV: Extension of Airport and Airway Trust Fund Expenditure Authority Title V: Miscellaneous Provisions Title VI: Intrastate Transportation of Property Federal Aviation Administration Authorization Act of 1994 - Title I: Airport and Airway Improvement - Amends Federal transportation law to authorize appropriations for FY 1994 through 1996 for: (1)...,65,1
119,HR1804,To improve learning and teaching by providing a national framework for education reform; to promote the research consensus building and systemic changes needed to ensure equitable educational opportunities and high levels of educational achievement for all American students; to provide a framework for reauthorization of all Federal education programs; to promote the development and adoption of a voluntary national system of skill standards and certifications and for other purposes.,Goals 2000:  Educate America Act,D,1993-04-22,,,39,0,39,0,Education,TABLE OF CONTENTS: Title I: National Education Goals Title II: National Education Reform Leadership Standards and Assessments Part A: National Education Goals Panel Part B: National Education Standards and Improvement Council Part C: Leadership in Educational Technology Part D: Authorization of Appropriations Title III: State and Local Education Systemic Improvement Title IV: Parental Assistance Title V: National Skill Standards Board Title VI: International Education Program Title VII: Saf...,85,4
120,HRES264,Providing for the consideration of the bill (H.R. 2351) to authorize appropriations for fiscal years 1994 and 1995 to carry out the National Foundation on the Arts and the Humanities Act of 1965 and the Museum Services Act.,,D,1993-09-28,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 2351 (authorizing appropriations for the National Foundation on the Arts and the Humanities Act of 1965 and the Museum Services Act).,8,1
121,HR2351,To authorize appropriations for fiscal years 1994 and 1995 to carry out the National Foundation on the Arts and the Humanities Act of 1965 and the Museum Services Act.,Arts Humanities and Museums Amendments of 1993,D,1993-06-09,,,0,0,0,0,"Arts, culture, religion",Arts Humanities and Museums Amendments of 1993 - Amends the National Foundation on the Arts and the Humanities Act of 1965 to extend through FY 1995 the authorization of appropriations to carry out such Act including funds for: (1) program grants and other assistance by the National Endowment for the Arts (NEA) and the National Endowment for the Humanities (NEH); (2) matching non-Federal funds received; and (3) administration of NEA and NEH programs. Sets limitations on total appropriation...,34,1
122,HRES273,Providing for consideration of the bill (H.R. 3167) to extend the emergency unemployment compensation program to establish a system of worker profiling and for other purposes.,,D,1993-10-12,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 3167 (amending the Unemployment Compensation Act of 1991).,8,1
123,HRES265,Providing for consideration of the bill (H.R. 3167) to extend the emergency unemployment compensation program to establish a system of worker profiling and for other purposes.,,D,1993-09-29,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 3167 (extending emergency unemployment compensation and establishing worker profiling).,10,1
124,HR3167,To extend the emergency unemployment compensation program to establish a system of worker profiling and for other purposes.,Unemployment Compensation Amendments of 1993,D,1993-09-29,,,0,0,0,0,Unemployment insurance,Unemployment Compensation Amendments of 1993 - Amends the Emergency Unemployment Compensation Act of 1991 to extend to February 5 1994 the authorization for new claims for benefits under the emergency unemployment compensation (EUC) program. Reduces the number of benefit weeks available during such extended period after October 2 1993 to seven or 13 as applicable. Modifies the final phase-out period for continuation of claims. Repeals provisions which allow certain claimants who have exh...,99,4
125,HRES275,Waiving points of order against the conference report to accompany the bill (H.R. 2491) making appropriations for the Departments of Veterans Affairs and Housing and Urban Development and for sundry independent agencies boards commissions corporations and offices for the fiscal year ending September 30 1994 and for other purposes.,,D,1993-10-13,,,0,0,0,0,House of Representatives,Waives points of order against the consideration of the conference report on H.R. 2491 (FY 1994 appropriations for the Departments of Veterans Affairs and Housing and Urban Development and certain independent agencies and entities).,10,1
126,HRES279,Relating to the consideration of amendments reported from conference in disagreement on the bill (H.R. 2520) making appropriations for the Department of the Interior and related agencies for the fiscal year ending September 30 1994 and for other purposes.,,D,1993-10-19,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of motions to dispose of certain Senate amendments in the conference report on H.R. 2520 (FY 1994 appropriations for the Department of the Interior and related agencies).,8,1
127,HRES283,Waiving points of order against the conference report to accompany the bill (H.R. 2492) making appropriations for the government of the District of Columbia and other activities chargeable in whole or in part against the revenues of said District for the fiscal year ending September 30 1994 and for other purposes.,,D,1993-10-26,,,0,0,0,0,House of Representatives,Waives points of order against the consideration of the conference report on H.R. 2492 (District of Columbia government appropriations).,8,1
128,HRES287,Providing for consideration of the joint resolution (H.J. Res. 283) making further continuing appropriations for the fiscal year 1994 and for other purposes.,,D,1993-10-27,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.J. Res. 283 (continuing appropriations for FY 1994).,8,1
129,HR334,To provide for the recognition of the Lumbee Tribe of Cheraw Indians of North Carolina and for other purposes.,Lumbee Recognition Act,D,1993-01-05,,,18,1,17,0,Native Americans,Lumbee Recognition Act - Extends Federal recognition to the Lumbee Tribe of Cheraw Indians of North Carolina.,22,1
130,HR2684,To reauthorize and amend the National Fish and Wildlife Foundation Establishment Act.,Brownsville Wetlands Policy Act of 1993,D,1993-07-21,,,28,12,16,0,Environmental protection,TABLE OF CONTENTS: Title I: Amendments to National Fish and Wildlife Foundation Establishment Act Title II: Brownsville Wetlands Policy Center Title III: Walter B. Jones Center for the Sounds at the Pocosin Lakes National Wildlife Refuge Title I: Amendments to National Fish and Wildlife Foundation Establishment Act - National Fish and Wildlife Foundation Improvement Act of 1993 - Amends the National Fish and Wildlife Foundation Establishment Act to include as a purpose of the Foundation the e...,17,1
131,HR3350,To establish a program of residential substance abuse treatment within Federal prisons.,,D,1993-10-26,,,2,0,2,0,Corrections,Amends the Federal criminal code to direct the Bureau of Prisons to provide residential substance abuse treatment for not less than 50 percent of eligible prisoners by the end of FY 1995 for not less than 75 percent by the end of FY 1996 and for all eligible prisoners by the end of 1997 and thereafter. Grants priority for such treatment based on an eligible prisoner's proximity to release date. Permits sentence reductions of up to a year for a prisoner's successful completion of a residenti...,14,1
132,HR3351,To amend the Omnibus Crime Control and Safe Streets Act of 1968 to allow grants for the purpose of developing alternative methods of punishment for young offenders to traditional forms of incarceration and probation.,,D,1993-10-26,,,3,0,3,0,Corrections,Amends the Omnibus Crime Control and Safe Streets Act of 1968 to authorize the Director of the Bureau of Justice Assistance to make grants to States for the purpose of developing alternatives to traditional forms of incarceration and probation as methods of punishment for young offenders. Specifies that such alternative methods of punishment should ensure certainty of punishment for young offenders and promote reduced recidivism crime prevention and assistance to victims including: (1) alt...,44,2
133,HR3353,To amend the Omnibus Crime Control and Safe Streets Act of 1968 to allow grants to develop more effective programs to reduce juvenile gang participation and juvenile drug trafficking.,,D,1993-10-26,,,2,0,2,0,Crime and law enforcement,Amends the Omnibus Crime Control and Safe Streets Act of 1968 to authorize the Director of the Bureau of Justice Assistance to make grants to assist States and local governments in planning operating coordinating and evaluating projects for the development of more effective programs including education prevention treatment and enforcement programs to reduce: (1) the formation or continuation of juvenile gangs; and (2) the use and sale of illegal drugs by juveniles. Specifies the uses ...,14,1
134,HR3354,To amend the Omnibus Crime Control and Safe Streets Act of 1968 to allow grants for the purpose of developing and implementing residential substance abuse treatment programs within State correctional facilities as well as within local correctional facilities in which inmates are incarcerated for a period of time sufficient to permit substance abuse treatment.,,D,1993-10-26,,,2,0,2,0,Corrections,Amends the Omnibus Crime Control and Safe Streets Act of 1968 to authorize the Director of the Bureau of Justice Assistance to make grants to States for the purpose of developing and implementing residential substance abuse treatment programs within State correctional facilities as well as within local correctional facilities in which inmates are incarcerated for a period of time sufficient to permit substance abuse treatment. Sets forth provisions regarding: (1) State application and eligib...,14,1
135,HR2151,To amend the Merchant Marine Act 1936 to establish the Maritime Security Fleet program and for other purposes.,Maritime Security and Competitiveness Act of 1993,D,1993-05-19,,,65,18,47,0,Marine transportation,Maritime Security and Competitiveness Act of 1993 - Amends the Merchant Marine Act 1936 to modify the Act's purposes including ensuring the existence of a U.S.-documented fleet of the best-equipped safest and most modern vessels (currently the best-equipped safest and most suitable type of vessels constructed in the United States). (Sec. 3) Establishes the Maritime Security Fleet of active commercial vessels to enhance sea lift capabilities and maintain a presence in international com...,30,1
136,HRES293,Providing for consideration of the concurrent resolution (H. Con. Res. 170) directing the President pursuant to section 5(c) of the War Powers Resolution to remove United States Armed Forces from Somalia by January 31 1994.,,D,1993-11-04,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H. Con. Res. 170 (directing the President pursuant to the War Powers Resolution to remove U.S. armed forces from Somalia by January 31 1994).,10,1
137,HR2440,To amend the Independent Safety Board Act of 1974 to authorize appropriations for fiscal years 1994 1995 and 1996 and for other purposes.,Independent Safety Board Act Amendments of 1994,D,1993-06-16,,,0,0,0,0,Transportation and public works,Independent Safety Board Act Amendments of 1994 - Amends Federal transportation law to authorize appropriations for FY 1994 through 1996 for the National Transportation Safety Board (NTSB). (Sec. 3) Revises the application of Federal Aviation Administration (FAA) economic and safety requirements to public aircraft (aircraft used exclusively in the service of any Federal State or local government except government-owned aircraft engaged in transporting persons or property for commercial pur...,37,1
138,HRES298,Waiving points of order against the conference report to accompany the bill (H.R. 3167) to extend the emergency unemployment compensation program to establish a system of worker profiling and for other purposes.,,D,1993-11-08,,,0,0,0,0,House of Representatives,Waives points of order against the consideration of the conference report on H.R. 3167 (extending the emergency unemployment compensation program).,8,1
139,HR1036,To amend the Employee Retirement Income Security Act of 1974 to provide that such Act does not preempt certain State laws.,,D,1993-02-23,,,126,5,120,0,Labor and employment,Amends the Employee Retirement Income Security Act of 1974 (ERISA) to provide that title I (Protection of Employee Benefit Rights) does not preempt any State law which provides for: (1) the payment of prevailing wages; (2) standards or other requirements relating to apprenticeship or other training programs; or (3) liens bonding or other security to collect delinquent contributions to a multiemployer plan.,31,1
140,HCONRES170,Directing the President pursuant to section 5(c) of the War Powers Resolution to remove United States Armed Forces from Somalia by January 31 1994.,,R,1993-10-22,,,1,1,0,0,International affairs,Directs the President pursuant to the War Powers Resolution to remove U.S. armed forces from Somalia by March 31 1994 (unless the President requests and the Congress authorizes a later date) except for a limited number of members of the armed forces sufficient only to protect U.S. diplomatic facilities and citizens and noncombatant personnel to advise the United Nations commander in Somalia.,24,0
141,HRES302,Providing for consideration of the bill (H.R. 1025) to provide for a waiting period before the purchase of a handgun and for the establishment of a national instant criminal background check system to be contacted by firearms dealers before the transfer of any firearm.,,D,1993-11-09,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 1025 (Brady Handgun Violence Prevention Act).,10,1
142,HR1025,To provide for a waiting period before the purchase of a handgun and for the establishment of a national instant criminal background check system to be contacted by firearms dealers before the transfer of any firearm.,Brady Handgun Violence Prevention Act,D,1993-02-22,,,155,17,138,0,Firearms,TABLE OF CONTENTS: Title I: Brady Handgun Control Title II: Multiple Firearm Purchases to State and Local Police Title III: Federal Firearms License Reform Title I: Brady Handgun Control - Brady Handgun Violence Prevention Act - Amends the Federal criminal code to: (1) require the Attorney General within five years to establish a national instant criminal background check system (system) for firearm licensees to contact for information on whether receipt of a firearm by a prospective transf...,73,3
143,HR2121,To amend title 49 United States Code relating to procedures for resolving claims involving unfiled negotiated transportation rates and for other purposes.,Negotiated Rates Act of 1993,D,1993-05-13,,,232,138,94,0,Transportation and public works,Negotiated Rates Act of 1993 - Amends Federal transportation law to authorize persons against whom a claim is made by a motor carrier of property (other than a household goods carrier) or by a nonhousehold goods freight forwarder for the collection of rates or charges in addition to the rates originally collected by such carrier or freight forwarder to elect to satisfy such claim pursuant to a specified formula upon showing that the carrier or forwarder is no longer transporting property or...,18,1
144,HR322,To modify the requirements applicable to locatable minerals on public domain lands consistent with the principles of self-initiation of mining claims and for other purposes.,Hardrock Mining Reform Act of 1993,D,1993-01-05,,,47,6,41,0,Mines and mineral resources,Hardrock Mining Reform Act of 1993 - Renames the Act of July 23 1955 as the Surface Resources Act of 1955 and the Act of July 31 1947 as the Materials Act of 1947. Sets forth fees for mining claim location and maintenance including waivers and reduced fees for claimants holding fewer than 50 claims. Amends certain Federal mining law to limit the requirement that at least $100 worth of labor or improvements be performed annually on claims located after May 1872 to claims that are eligibl...,43,1
145,HRES311,Providing for consideration of the bill (H.R. 3450) to implement the North American Free Trade Agreement.,,D,1993-11-16,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 3450 (implementing the North American Free Trade Agreement).,8,1
146,HR3450,To implement the North American Free Trade Agreement.,North American Free Trade Agreement Implementation Act,D,1993-11-04,,,1,1,0,0,Foreign trade and international finance,TABLE OF CONTENTS: Title I: Approval of and General Provisions Relating to the North American Free Trade Agreement Title II: Customs Provisions Title III: Application of Agreement to Sectors and Services Subtitle A: Safeguards Subtitle B: Agriculture Subtitle C: Intellectual Property Subtitle D: Temporary Entry of Business Persons Subtitle E: Standards Subtitle F: Corporate Average Fuel Economy Subtitle G: Government Procurement Title IV: Dispute Settlement in Antidumping and Countervailing...,51,2
147,HRES313,Providing for the consideration of the bill (H.R. 796) to assure freedom of access to clinic entrances.,,D,1993-11-17,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 796 (Freedom of Access to Clinic Entrances Act of 1993).,8,1
148,HR796,To assure freedom of access to clinic entrances.,Freedom of Access to Clinic Entrances Act of 1993,D,1993-02-03,,,128,15,113,0,Crime and law enforcement,Freedom of Access to Clinic Entrances Act of 1993 - Amends the Federal criminal code to prohibit: (1) intentionally injuring intimidating or interfering with any person by force threat of force or physical obstruction because that person or any other person or class of persons is obtaining or providing reproductive health services; or (2) intentionally damaging or destroying the property of a facility because that facility provides reproductive health services. Subjects violators to speci...,32,0
149,HRES314,Providing for the consideration of the bill (H.R. 3351) to amend the Omnibus Crime Control and Safe Streets Act of 1968 to allow grants for the purpose of developing alternative methods of punishment for young offenders to traditional forms of incarceration and probation.,,D,1993-11-17,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 3351 (amending the Omnibus Crime Control and Safe Streets Act of 1968 to allow grants for developing alternative methods of punishment for young offenders to traditional forms of incarceration and probation).,8,1
150,HRES316,Providing for the consideration of the bill (H.R. 51) to provide for the admission of the State of New Columbia into the Union.,,D,1993-11-19,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 51 (providing for the admission of the State of New Columbia into the Union).,8,1
151,HR3098,To amend title 18 United States Code to prohibit the possession of a handgun or handgun ammunition by or the private transfer of a handgun or handgun ammunition to a juvenile.,Youth Handgun Safety Act of 1993,D,1993-09-21,,,46,12,34,0,Firearms,Amends the Federal criminal code to prohibit: (1) the sale delivery or transfer to a juvenile or to a person who the transferor knows or has reasonable cause to believe is a juvenile of a handgun or ammunition that is suitable for use only in a handgun; and (2) the possession by a juvenile of a handgun or such ammunition. Makes exceptions with respect to: (1) certain temporary transfers of a handgun or ammunition to a juvenile or to possession or use of a handgun or ammunition by a juven...,18,0
152,HR1133,To combat violence and crimes against women.,Violence Against Women Act of 1993,D,1993-02-24,,,225,38,186,0,Women,TABLE OF CONTENTS: Title I: Safe Streets for Women Subtitle A: Law Enforcement and Prosecution Grants to Reduce Violent Crimes Against Women Subtitle B: Rape Prevention Programs Subtitle C: Victim Compensation Subtitle D: Safe Campuses for Women Title II: Safe Homes for Women Subtitle A: Interstate Enforcement Subtitle B: Arrest in Domestic Violence Cases Subtitle C: Domestic Violence Subtitle D: Protection for Immigrant Women Title III: Miscellaneous Provisions Subtitle A: Reports Subtitle B...,23,1
153,HR2457,To direct the Secretary of the Interior to conduct a salmon captive broodstock program.,Winter Run Chinook Salmon Captive Broodstock Act of 1993,D,1993-06-17,,,5,0,5,0,Fisheries,Winter Run Chinook Salmon Captive Broodstock Act of 1993 - Directs the Secretary of the Interior to conduct a salmon captive broodstock program to be carried out in a manner consistent with the goals priorities and policies set forth in any recovery plan for winter run Chinook salmon in the Sacramento River developed by the National Marine Fisheries Service under the Endangered Species Act of 1973 and with findings of consultations regarding that population of salmon carried out pursuant ...,25,1
154,HR51,To provide for the admission of the State of New Columbia into the Union.,New Columbia Admission Act,D,1993-01-05,,,81,0,80,0,Government operations and politics,TABLE OF CONTENTS: Title I: State of New Columbia Subtitle A: Procedures for Admission Subtitle B: Description of New Columbia Territory Subtitle C: General Provisions Relating to Laws of New Columbia Title II: Responsibilities and Interests of Federal Government Title III: General Provisions New Columbia Admission Act - Title I: State of New Columbia - Subtitle A: Procedures for Admission - Sets forth procedures for admission into the United States of the State of New Columbia. Requires the ...,32,1
155,HR3548,To require the Secretary of the Treasury to mint coins in commemoration of the 250th anniversary of the birth of Thomas Jefferson Americans who have been prisoners of war the Vietnam Veterans Memorial on the occasion of the 10th anniversary of the Memorial and the Women in Military Service for America Memorial and for other purposes.,Jefferson Commemorative Coin Act of 1993,D,1993-11-19,,,6,2,4,0,Money,TABLE OF CONTENTS: Title I: Thomas Jefferson Commemorative Coin Title II: U.S. Veterans Commemorative Coins Title III: Reform of Commemorative Coin Programs Title I: Thomas Jefferson Commemorative Coin - Jefferson Commemorative Coin Act of 1993 - Directs the Secretary of the Treasury to: (1) issue one-dollar coins emblematic of Thomas Jefferson and his home Monticello; and (2) pay surcharges from coin sales to the Jefferson Endowment Fund and to the Corporation for Jefferson's Poplar Forest....,10,1
156,HRES319,Providing for consideration of the bill (H.R. 3) to amend the Federal Election Campaign Act of 1971 to provide for a voluntary system of spending limits and benefits for congressional election campaigns and for other purposes.,,D,1993-11-20,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 3 (amending the Federal Election Campaign Act of 1971 to provide for a voluntary system of spending limits and benefits for congressional election campaigns).,10,1
157,HR3,To amend the Federal Election Campaign Act of 1971 to provide for a voluntary system of spending limits and benefits for congressional election campaigns and for other purposes.,House of Representatives Campaign Spending Limit and Election Reform Act of 1993,D,1993-01-05,,,45,0,44,0,Government operations and politics,TABLE OF CONTENTS: Title I: Control of Congressional Campaign Spending Subtitle A: Senate Election Campaign Spending Limits and Benefits Subtitle B: General Provisions Title II: Independent Expenditures Title III: Expenditures Subtitle A: Personal Loans; Credit Subtitle B: Provisions Relating to Soft Money of Political Parties Subtitle C: Soft Money of Persons Other Than Political Parties Title IV: Contributions Title V: Reporting Requirements Title VI: Federal Election Commission Title VII: ...,26,1
158,HRES322,Agreeing to the request of the Senate for a conference on the bill (H.R. 1025) to provide for a waiting period before the purchase of a handgun and for the establishment of a national instant criminal background check system to be contacted by firearms dealers before the transfer of any firearms; and waiving a requirement of clause 4(b) of rule XI with respect to the consideration of a resolution reported from the Committee on Rules on the legislative day of November 22 1993 providing for the consideration or disposition of a conference report to accompany that bill.,,D,1993-11-21,,,0,0,0,0,House of Representatives,Provides for taking H.R. 1025 (Brady Handgun Violence Prevention Act) from the Speaker's table disagreeing to the Senate amendment thereto and agreeing to the request of the Senate for a conference thereon. Waives provisions of rule XI of the Rules of the House of Representatives that require a two-thirds vote to consider a report from the Committee on Rules on the same day it is presented to the House with respect to a resolution reported from such Committee on November 22 1993 providing...,8,1
159,HRES320,Providing for consideration of the bill (H.R. 3400) to provide a more effective efficient and responsive government.,,D,1993-11-20,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 3400 (Government Reform and Savings Act of 1993).,9,1
160,HR3400,To provide a more effective efficient and responsive government.,Government Reform and Savings Act of 1993,D,1993-10-28,,,0,0,0,0,Economics and public finance,TABLE OF CONTENTS: Title I: Department of Agriculture Subtitle A: Department of Agriculture Reorganization Subtitle B: Eliminating Federal Support for Honey Title II: Department of Commerce Title III: Department of Defense Title IV: Department of Energy Subtitle A: Alaska Power Administration Sale Authorization Subtitle B: Federal-Private Cogeneration of Electricity Subtitle C: Power Marketing Administrations Subtitle D: Termination of Advanced Liquid Metal Reactor Program Title V: Department...,81,1
161,HRES312,Providing for the consideration of the bill (H.R. 3425) to redesignate the Environmental Protection Agency as the Department of Environmental Protection and for other purposes.,,D,1993-11-17,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 3425 (redesignating the Environmental Protection Agency as the Department of Environmental Protection).,8,1
162,HRES336,Providing for the consideration of the bill (H.R. 3759) making emergency supplemental appropriations for the fiscal year ending September 30 1994 and for other purposes.,,D,1994-02-02,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 3759 (supplemental appropriations for FY 1994).,8,1
163,HR3759,Making emergency supplemental appropriations for the fiscal year ending September 30 1994 and for other purposes.,Emergency Supplemental Appropriations Act of 1994,D,1994-02-01,,,0,0,0,0,Appropriations,TABLE OF CONTENTS: Title I: Emergency Supplemental Appropriations Title II: Supplemental Appropriations for the Fiscal Year Ending September 11 1994 Title III: Rescinding Certain Budget Authority Title IV: General Provisions Title I: Emergency Supplemental Appropriations - Emergency Supplemental Appropriations Act of 1994 - Makes additional appropriations available to the Department of Agriculture for the Soil Conservation Service and the Agricultural Stabilization and Conservation Service f...,132,3
164,HRES352,Providing for the consideration of the bill (H.R. 811) to reauthorize the independent counsel law for an additional 5 years and for other purposes.,,D,1994-02-08,,,0,0,0,0,House of Representatives,Sets forth the rule for the consideration of H.R. 811 (reauthorizing the independent counsel law for an additional five years).,10,1
